,date,Ticker,COMPANY,GICS Sector,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16,SDG_17,SDG_Mean,MA_7day_1,MA_7day_2,MA_7day_3,MA_7day_4,MA_7day_5,MA_7day_6,MA_7day_7,MA_7day_8,MA_7day_9,MA_7day_10,MA_7day_11,MA_7day_12,MA_7day_13,MA_7day_14,MA_7day_15,MA_7day_16,MA_7day_17,MA_7day_Mean,MA_60day_1,MA_60day_2,MA_60day_3,MA_60day_4,MA_60day_5,MA_60day_6,MA_60day_7,MA_60day_8,MA_60day_9,MA_60day_10,MA_60day_11,MA_60day_12,MA_60day_13,MA_60day_14,MA_60day_15,MA_60day_16,MA_60day_17,MA_60day_Mean,SDG_1_std,SDG_2_std,SDG_3_std,SDG_4_std,SDG_5_std,SDG_6_std,SDG_7_std,SDG_8_std,SDG_9_std,SDG_10_std,SDG_11_std,SDG_12_std,SDG_13_std,SDG_14_std,SDG_15_std,SDG_16_std,SDG_17_std,SDG_std_Mean,SDG_1_count,SDG_2_count,SDG_3_count,SDG_4_count,SDG_5_count,SDG_6_count,SDG_7_count,SDG_8_count,SDG_9_count,SDG_10_count,SDG_11_count,SDG_12_count,SDG_13_count,SDG_14_count,SDG_15_count,SDG_16_count,SDG_17_count,SDG_count_Mean
897,2019-01-17,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.3316749585406305,,,0.0,,,,,0.0,,0.1105583195135435,,,-0.05564803187757647,,,,0.1448231195659651,0.42636315680958026,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.09648561139880019,,,0.19137453604217672,,,,,0.27309530145454347,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.24099275486513155,,,,,,,,0.4690592246676937,,,2.0,,,,,2.0,,1.4896864082225647,,,,,,,,2.0,,,1.0,,,,,1.0,,1.3333333333333333
898,2019-01-18,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,-1.40105078809107,,,,,,,,,,-1.40105078809107,,,-0.05564803187757647,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12998097206874712,,,0.19137453604217672,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23593780198578215,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0
899,2019-01-19,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.05564803187757647,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12998097206874712,,,0.19137453604217672,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23593780198578215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,2019-01-20,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.05564803187757647,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12998097206874712,,,0.19137453604217672,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23593780198578215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,2019-01-21,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,0.44776119402985,,,,,,,,,,,,,,,0.44776119402985,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0
902,2019-01-22,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2019-01-23,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,2019-01-24,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2019-01-25,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,2019-01-26,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,2019-01-27,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2019-01-28,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2019-01-29,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1887376815727788,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.12416622745706421,,,0.18696968251431623,,,,,0.24115895739305251,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23492794080525078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2019-01-30,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.294985250737463,,,,,,,,,,0.294985250737463,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0
911,2019-01-31,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2019-02-01,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2019-02-02,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2019-02-03,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2019-02-04,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2019-02-05,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2019-02-06,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2019-02-07,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,-0.02521380734997063,,,,0.1448231195659651,0.1200373606731882,-0.09231139672729188,0.007235931605384393,-0.15835767190722155,-0.5794320528129904,,,,-0.1719013324811127,,-0.13385013034828291,,,0.18696968251431623,,,,,0.23620895088547325,0.20671451051330111,0.24654659976369184,0.256781407111761,,,,,0.07155259095643655,,0.23414444318260155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
